Loan_ID,Property_Type,Loan_Status,Currency,Commitment_Amount,Outstanding_Balance,PD,LGD,EAD,RWA,LTV,Economic_Capital,Expected_Credit_Loss,Recovery_Percentage,Net_Charge_Offs
9b4f5052-aab7-45e5-9e8f-10d0070d9e76,Office,Default,JPY,849507862.4,620251151.7,675767.85,695427.71,180587.43,349267.65,154120.9,398462.66,181991.86,341010.53,585002.43
c1650856-8e4d-4728-a060-75bce1eaaf47,Office,Delinquent,USD,616200116.0,30091036.17,133615.27,116194.21,607837.16,686385.32,640601.63,487098.58,202342.06,411700.51,430999.67
7b1f8d27-8cc1-4ec2-9aeb-fd4ecb3953db,Industrial,Delinquent,JPY,699475554.3,431604974.2,182080.51,881566.82,442070.47,839064.51,799587.11,114709.72,445067.5,714255.45,860465.48
4c4f9bb7-8aff-42de-9dda-1432d0e4e365,Healthcare,Default,CNY,630851463.7,500306823.7,769248.76,170662.08,646365.81,980225.42,899857.37,900748.81,552517.78,347179.49,11499.43
98e15f73-e1e8-470b-b562-4e846bd7ecc1,Healthcare,Delinquent,CNY,677822831.6,736901904.2,420862.78,344130.17,871140.38,440356.74,906687.17,393373.0,589669.69,365445.35,938422.12
48b4e6e2-2046-47e2-9100-94959bc475d1,Retail,Charged-Off,JPY,715458500.9,543799242.9,301526.41,214558.71,626689.29,24830.28,318171.8,413121.95,638727.5,388313.78,510576.38
cb1917f9-56c8-48d1-bc90-ef2f3fe716e7,Industrial,Delinquent,JPY,300116582.6,570832712.1,680112.81,310679.8,553355.71,204050.65,682902.94,383909.02,511515.69,956667.4,347671.08
77d946c9-beb7-43bc-b3fc-7bfed5464c60,Land,Delinquent,EUR,275182661.2,494981553.9,47475.27,997715.69,464057.22,951906.0,972072.64,453775.5,547923.11,478942.92,916719.52
be6402b0-6ee0-4729-b5d2-dadc15cdcea6,Land,Default,EUR,169370710.3,899615498.1,866358.35,469119.4,292502.64,366945.87,365660.29,582967.65,616334.08,693643.35,338974.39
73d27081-acf9-4207-a424-9907e4423e26,Land,Default,JPY,61622713.88,885843702.2,161830.43,831410.23,288858.21,63461.29,677462.22,556111.86,281852.06,654337.03,968189.92
1d752016-d476-4c65-8b80-427b372136ae,Hotel,Charged-Off,EUR,471885585.9,955244553.9,628273.18,97580.56,789714.21,170178.14,488347.31,242151.28,91773.81,281783.86,692442.26
9bbb4abd-3f72-4384-9cf9-32640189d92c,Industrial,Delinquent,CNY,257880398.5,35983584.93,190063.73,448990.64,225492.01,204506.66,306366.12,878772.07,670173.0,897309.07,400955.94
69ed5e3a-6251-4d1e-89e6-c8c003826248,Multifamily,Default,CNY,928162755.8,932418156.2,640972.61,857739.09,990807.07,590094.16,834029.61,88094.19,866356.81,321236.46,164987.11
f6cbb7fc-dc05-4aee-bacb-c73a7cb2996a,Healthcare,Charged-Off,GBP,599917872.3,652548406.5,556370.54,331563.34,6981.2,765492.23,735540.85,163807.15,31164.37,751494.76,814204.12
10578c16-2d4a-4833-a2ff-1586de2600bf,Multifamily,Default,GBP,732187740.2,100205628.6,823553.04,538943.74,12748.48,401865.54,170498.0,39919.76,816385.7,682043.01,410200.01
59b4571b-d0c1-4001-afcf-04a2c872e03c,Self-Storage,Default,CNY,996656180.5,820349656.8,309995.8,691067.97,880881.77,241836.85,490528.52,536468.52,592919.3,578778.57,744542.98
4ffba840-62f4-4090-96df-fbdf0e6ab71b,Land,Current,CNY,538858557.8,631359675.2,244185.4,255323.81,32499.33,133521.7,265122.06,371616.29,266286.44,9507.63,921553.03
67708d6f-e46a-4c47-ad84-a07d4a55f71f,Multifamily,Delinquent,CNY,969807540.6,719004717.2,534761.64,911224.9,674651.59,207113.61,170131.68,336409.9,615705.22,677791.38,138896.96
1d64cc46-a345-4693-a65f-87554fb3a7f8,Land,Delinquent,JPY,818987041.9,480110891.7,697752.83,714636.48,720840.95,403537.98,297918.9,813927.84,414477.6,736733.52,673887.6
10fcbb50-577a-4144-90cc-255942307612,Retail,Default,JPY,810115428.9,934518850.8,616445.89,277698.18,505384.56,796145.89,750488.13,926323.94,247482.22,585124.51,120162.8
6fbce8fb-2495-4177-8932-2d056f14e2e3,Retail,Default,GBP,335127612.7,667986025.4,229377.58,262075.87,552336.84,354169.84,142849.9,846844.72,448716.42,458108.95,539196.79
b2736972-53e5-4c85-8294-b762a4a2fa1e,Healthcare,Current,USD,466006952.1,472014254.8,513758.75,98565.58,542122.04,361580.39,903071.96,706230.8,171733.74,58896.12,789580.6
2eefb275-5eab-43f7-9a24-9bfaa6d60771,Self-Storage,Delinquent,EUR,525770927.8,487617772.7,898413.61,442687.09,370112.57,516129.61,262979.56,962817.28,772906.04,558316.37,722012.11
303c9ddc-930d-49ec-97b0-98ae5a351997,Office,Charged-Off,EUR,728577651.7,831377536.3,555054.42,300110.18,651296.81,302641.99,138689.45,75699.44,25513.17,818118.94,276026.27
1232c168-e38c-43d8-ac43-5eaa88720696,Land,Charged-Off,USD,533127410.3,482688492.0,233182.89,563221.83,752337.14,944507.09,984627.38,640733.13,912549.68,185916.86,103604.85
286dc682-e6e1-4d09-9247-f2305376eab5,Retail,Charged-Off,GBP,975807143.2,512029652.4,536007.7,658956.5,877075.87,418475.1,759227.52,236197.5,235894.86,753058.4,746589.19
9c9a003d-1d92-4879-a867-d46cbb4af477,Land,Default,EUR,589008002.2,874005557.5,795031.58,751367.14,300112.6,606485.74,772139.79,715782.4,370497.59,513189.19,144446.46
5638a744-84b9-4dd3-b15e-fe7f0a795c6d,Hotel,Charged-Off,EUR,343594417.1,310223404.6,227454.71,825796.53,542697.3,602647.74,411239.24,227691.08,479321.41,352312.55,377394.63
c06312ee-1e0b-49be-bbd5-6738cc4c62d2,Land,Charged-Off,USD,903666496.7,786162578.4,235996.35,452273.53,787619.49,821827.53,238374.24,786795.6,785090.12,68400.67,645113.44
0689ae5d-3911-4d6c-9d75-f387180e531a,Hotel,Current,GBP,452057773.9,574562659.1,669257.34,186956.45,930620.48,991810.14,379282.73,289224.14,68534.96,566928.81,340982.35
86ffc5bb-d4c4-472e-a50d-c31cf6dd25fd,Multifamily,Default,EUR,798424386.3,830222060.5,800124.94,248453.16,854614.42,641758.34,104834.41,214002.52,507520.24,495028.06,947149.82
a2b1a416-fa3e-491e-9e5f-9d23ba8d17de,Retail,Charged-Off,JPY,413446334.2,235959224.0,409452.66,390942.18,1486.32,677371.82,464610.55,911542.55,402963.24,342351.05,558308.23
fbfc19b7-a82e-4182-b426-2f949002912c,Hotel,Delinquent,GBP,303591488.4,166950349.8,592454.47,52971.66,725223.87,865718.08,240558.4,343939.95,334932.88,897448.78,515125.07
d9d5e54a-84f5-4344-9d1f-29b412362692,Self-Storage,Charged-Off,USD,266456134.4,899310883.0,133702.87,666730.44,471109.68,694486.49,470677.74,112072.7,998648.11,104731.03,707677.95
0edb6484-6194-42b6-9cfa-2e31c9f67f3f,Land,Default,CNY,407199477.0,501188786.3,529427.09,102918.43,801322.02,308967.76,561241.0,767767.83,906816.96,195041.6,142275.18
a4f840f1-c447-48df-a463-c350ee7acabe,Self-Storage,Delinquent,EUR,374620031.4,952670504.5,82857.59,935489.84,374108.83,133058.44,996269.98,975531.7,826252.69,54218.66,426038.34
a9d6657f-65c5-45d0-a8e8-a537afa84b60,Land,Charged-Off,USD,520242141.2,163236432.5,944123.88,309173.56,531098.55,943196.32,203042.81,864489.7,673611.51,662123.8,411131.96
8d09f3fc-d1cd-4f64-8d83-f8c137ee398e,Self-Storage,Charged-Off,CNY,681789509.1,262790906.6,377454.99,22842.48,977587.35,418742.82,756122.9,745000.0,282375.51,999851.0,678511.19
3eec4a09-ec64-404f-a2b0-5c1c6ad5d3a7,Self-Storage,Delinquent,USD,729727070.1,631229536.5,399417.33,376786.83,829251.89,984509.64,372110.76,234273.56,64442.31,731338.93,326113.3
2ecd9552-59a2-464d-ba28-b19fe6015d56,Self-Storage,Default,CNY,966196974.4,209700852.7,917910.05,945389.99,961315.71,520299.95,470065.15,418644.04,841571.22,781473.69,193777.75
413a8223-8f19-42ef-aa79-bae0ae050c59,Hotel,Default,CNY,322163090.5,963468031.5,482504.89,356012.4,273692.03,828491.33,445354.32,732269.06,109407.39,60923.94,607708.78
c0bfcc30-049c-44f8-b2fb-28263fc317b3,Land,Charged-Off,EUR,162689178.9,556786644.8,792504.0,244684.77,828536.87,180329.11,83344.95,517122.87,986212.52,280580.7,394617.15
ab7ebc98-860f-4cec-8ee1-e0795cb67c74,Self-Storage,Charged-Off,USD,183193618.2,850127267.7,471256.87,568362.19,145873.1,111988.22,538005.01,248159.5,393376.87,996815.92,161123.08
011460e2-4571-43d9-b806-fe81f30be04b,Retail,Delinquent,GBP,968034317.7,370142647.8,309888.22,91009.57,974460.08,603672.43,249067.64,263631.02,545156.6,490803.31,299444.23
0102e6d9-2e76-4856-be94-9d82493698ac,Office,Default,USD,48547978.99,169756820.9,574823.91,712213.44,712227.47,81701.98,140676.36,201560.77,10643.0,407418.2,524255.3
96f6fac0-1ad7-4f1b-ae36-4fc0ab02e09b,Office,Current,GBP,304585549.6,687418861.1,211497.04,294520.61,574412.89,734672.94,374998.58,613564.92,54475.77,783696.74,200223.26
2b3ce387-e042-4f1c-9939-f45d5697cf54,Office,Delinquent,JPY,13069842.51,875816800.2,967764.97,883669.21,827032.85,2378.8,920763.23,609794.87,851209.7,310732.95,720990.6
8992decf-1dc4-41b1-9fc0-d83df7d3ab87,Self-Storage,Delinquent,GBP,499128622.1,542818541.7,481316.9,292388.69,375335.11,244007.14,795938.13,170200.62,639046.33,694717.67,541737.3
84befe02-3199-445f-b0e3-1ef03237d0a0,Healthcare,Charged-Off,JPY,481764574.0,664156189.8,411566.62,507899.12,609327.47,257459.74,470403.18,916744.23,337441.85,886074.6,317361.69
465ce45d-86e8-4fd7-8b9a-a076b3ee274a,Multifamily,Delinquent,USD,60355609.54,699582867.1,221883.18,609086.1,999680.56,511661.1,954165.18,696944.13,111135.59,9550.48,629545.95
3c883cfb-3de3-449d-a2e2-280f34952d1d,Retail,Default,GBP,931208726.7,314791602.2,338779.7,742756.68,321476.38,855005.08,462033.8,344181.26,342751.03,268993.28,714813.05
5385400a-d68a-450c-a883-08c1d2a2be8a,Office,Charged-Off,GBP,927968873.4,974241214.5,89993.21,873507.84,164807.51,147326.81,208289.8,121351.58,604394.05,310231.88,327955.82
32098de7-f4bf-42f2-b522-de34c58e1082,Industrial,Current,EUR,637626113.1,288013759.0,41408.52,678412.59,974446.6,955190.99,805742.44,2030.61,141134.74,602482.24,494396.96
355e02f8-2d88-43f7-bc3e-983ed626a9a3,Multifamily,Delinquent,JPY,422664040.5,128733655.4,885978.26,157507.71,495257.84,320091.13,16636.62,138505.74,539113.35,894154.05,561834.22
1c6d1624-d422-4e20-9560-8bea70999f08,Retail,Default,CNY,711453322.0,436151638.0,40919.3,927895.21,355598.1,11830.23,334907.81,661376.96,221584.82,303587.48,714140.17
963cbcca-8efc-4733-9bf6-5fd58d798e07,Hotel,Default,USD,989145278.7,631410772.4,736205.92,809119.77,550343.53,634341.13,469294.79,675827.81,512121.57,645975.32,45385.53
d0fd7c69-dfbd-41bb-ae17-0ee6a2c31aec,Healthcare,Charged-Off,CNY,555618298.8,523899891.9,633942.3,60936.7,505800.24,401084.93,848833.01,301519.09,833659.79,396483.53,624121.39
82207b37-eb3f-46c9-a092-4b2e3c256d0c,Self-Storage,Delinquent,USD,263927525.6,875400951.9,141060.02,704408.82,600813.4,827209.36,978214.45,547482.35,175851.69,805407.64,585408.33
502fb0b9-7930-4548-b6f9-11360f613fbb,Hotel,Charged-Off,JPY,949083661.7,561605086.3,791371.27,504981.32,11528.41,265937.7,586346.95,669470.84,590567.06,681270.47,139505.69
f040f694-eb68-4379-8cbd-b7f066ee2d8f,Industrial,Delinquent,EUR,221949406.4,151674546.2,238568.27,709929.44,645479.5,387427.7,360364.04,523429.04,567715.64,562048.99,837536.96
b584f029-116e-4e41-a696-51147d4e4fcd,Retail,Delinquent,USD,380185308.4,285088926.2,149053.43,44201.95,845894.08,29737.68,379596.1,266261.31,513193.49,998958.67,264061.23
16ac0500-63c0-4034-bfb0-79b75ec89300,Multifamily,Charged-Off,CNY,357207227.4,423253246.8,822306.57,35579.94,521914.15,335883.5,272131.1,748002.25,7915.61,377960.12,881437.39
09969e45-5929-4dcc-b81a-58c02693c611,Hotel,Default,JPY,330007432.5,756418183.1,844276.04,284342.95,574361.4,378533.22,274008.1,255265.46,266363.7,218557.48,227370.03
64b90c3c-f9e9-4526-bdb2-92745708370d,Land,Charged-Off,CNY,728071364.0,997130050.5,461518.71,402819.1,129933.51,125496.92,31199.39,1909.8,368153.48,485688.82,420104.96
5ebf1473-858c-4302-975e-706c54481ce8,Self-Storage,Current,CNY,623587454.3,474690601.1,398591.3,640240.87,8658.11,982579.78,496032.49,76398.01,564724.05,297897.11,235488.3
ebb629f0-e33e-47c0-b4fb-a7042f56038a,Industrial,Delinquent,CNY,273134510.5,405382455.9,384173.64,982914.12,461045.98,625648.09,887864.62,41524.42,934306.33,593086.7,768963.35
6aa9fe01-e6d2-4791-b6cb-b3ee2b59e5e1,Industrial,Charged-Off,EUR,252946577.3,919846964.9,133292.33,431608.65,189412.27,98853.8,412344.62,657157.38,538885.81,126585.68,662112.77
300bad6a-f5b1-4824-8927-7f74b4ed618b,Land,Current,CNY,120368996.8,875183942.5,335330.94,484036.88,141501.48,406023.84,256619.73,147621.12,421046.5,956092.47,842820.89
dbe738fb-152b-432d-a51e-29b41c15b6c7,Land,Delinquent,USD,8578872.21,964751883.6,58618.75,952419.36,202510.52,487017.47,80227.97,65165.29,870539.71,18760.36,50897.02
19017419-68c0-4277-87be-f1b3e7fc7ac5,Self-Storage,Charged-Off,CNY,22542033.95,926992047.6,138372.37,99900.32,689176.31,774178.94,814420.86,241150.32,853763.85,800830.71,583610.03
0cf74bf0-1aaa-42d9-93bb-61592fae89c7,Healthcare,Delinquent,USD,574120886.1,642957208.2,189893.96,120986.23,514259.71,226733.37,468718.18,921816.37,523398.79,964298.37,768522.82
749fed5e-4ad6-4eef-96a8-19c68105c1b5,Hotel,Current,GBP,807485423.5,351967233.2,434476.66,435986.44,50162.35,307128.03,210257.4,683351.59,335772.88,426849.42,998617.59
ca3fcb17-064c-4458-8162-d3aef0f0693c,Land,Default,USD,735725106.9,978146162.4,154345.53,14758.43,439328.34,99656.65,25542.77,452037.86,748860.32,455719.77,463112.62
c633dd85-d54a-4822-ba37-6d05b563fe4b,Retail,Default,USD,224508027.0,480880003.5,910502.31,770007.64,220886.29,496937.42,589062.08,873531.46,773850.9,405393.46,481323.8
c392c22c-e8e0-4aba-8fa4-85d758160280,Industrial,Default,GBP,252643080.5,159828103.1,658720.41,93851.0,587297.46,398789.39,268731.23,912338.97,262157.12,289767.24,604636.44
f0c61810-7bd9-4f00-816c-98af1244dfcb,Retail,Default,GBP,407309192.6,158424962.5,464017.91,28445.31,222167.64,189034.47,279565.98,896439.08,917788.3,685604.81,750298.9
90b5c707-48c4-4997-a218-1472c0b24151,Office,Current,USD,360810199.6,670829753.8,979341.06,531584.41,265983.3,363361.36,568046.18,677342.4,914334.17,69090.53,785538.64
9b293342-8749-474d-bb43-3b03c2bb9482,Industrial,Delinquent,CNY,64957313.97,333928385.3,324031.84,810700.77,807184.94,374642.63,670536.88,439971.16,949721.17,853175.31,679680.99
a7e515e3-4b9f-46ba-b82b-0eb7281fd25c,Healthcare,Current,EUR,572599084.6,405050724.1,47259.17,519257.42,45789.78,904190.96,389025.76,852247.72,978741.34,883317.09,908533.92
69273c24-cd97-4499-b359-718239af1182,Industrial,Current,JPY,387725281.0,680541610.5,689326.64,888382.79,395436.19,583042.63,202638.73,781759.86,631745.37,975701.09,129851.94
1de90847-ef60-4c69-a12f-0af4b70fec26,Office,Charged-Off,USD,913197947.1,234307345.4,480715.34,236112.06,768760.29,436326.03,947792.23,740940.42,251197.35,850525.81,754279.47
09026523-4261-4dac-b54a-12d8ae9b0241,Retail,Default,GBP,71297063.04,146844197.9,679441.6,200239.15,922970.16,629365.67,363503.61,111103.5,553464.52,312225.17,103923.26
d7cc5242-20cb-426e-80d6-d1fe4512a13d,Land,Current,USD,498450418.9,342933549.5,251451.01,29801.95,327416.09,889149.13,1152.05,985196.06,487983.72,264719.26,538053.53
5f782895-d48f-4552-b985-345d7cfc3a86,Office,Delinquent,JPY,902312404.2,273354740.8,160870.84,673342.9,559363.02,306579.38,223296.63,837717.97,811696.43,886694.43,200108.38
af97eb55-4eb8-402b-bcb6-601c21c808b8,Hotel,Default,USD,426566852.7,843216691.7,17775.85,364261.03,693062.86,360209.7,786234.68,734800.48,179056.43,463431.76,168166.16
8d63a32e-357c-4a23-bf48-7e6561f22336,Land,Current,EUR,878541297.5,841240366.5,288427.15,986231.62,930136.62,365668.52,452253.52,587065.54,522926.75,598995.51,709889.13
59aea8d9-721e-4017-a4a9-bb8bbd2593aa,Healthcare,Charged-Off,EUR,286551459.1,498385188.0,574014.0,126113.03,968766.19,587314.19,386519.88,613258.4,439906.66,345248.35,913578.42
326caf3b-d6bb-49d3-a476-870cbff1b3b0,Industrial,Current,JPY,610039777.8,137052373.9,190859.24,151794.28,474186.24,998884.26,286057.2,696172.91,798996.46,114894.79,603908.39
837c1c19-1570-4afa-bb2f-1eb798e1c9b6,Self-Storage,Charged-Off,JPY,286520590.7,449800450.5,208672.53,694461.13,646085.6,117004.39,424818.97,307741.26,31277.34,465977.21,824495.31
189d76f3-4e2f-4eef-b9a1-7bf6e370f120,Retail,Current,EUR,791254196.4,296132106.0,822628.01,992869.17,995045.39,74207.14,36659.0,695992.3,608272.16,570580.66,381872.7
cd7a1b87-6a19-41cb-8c20-c69c7adffc2c,Retail,Delinquent,GBP,816293206.3,220449779.1,710392.01,503575.78,930874.94,881184.25,194989.44,328952.27,775244.02,644989.05,748430.15
0eb99352-7f7a-4d71-b1f2-88d780161f4c,Healthcare,Delinquent,USD,139853514.9,687534001.0,286022.73,374844.63,739018.28,983150.45,168765.04,634317.92,771029.68,893504.15,637776.64
572e2543-1c97-43d3-be94-5ab572875c95,Land,Charged-Off,JPY,492452156.9,132321651.3,685655.41,841407.19,212765.76,116147.8,888728.06,952975.41,60639.24,447298.21,996952.69
9ea64918-72fb-47df-92b0-5996d95151b8,Self-Storage,Current,CNY,16122901.72,531629918.7,911246.62,181792.4,911204.35,534289.98,807828.87,769223.24,722843.59,199570.59,374159.2
cd37212f-3fe1-4b58-a546-21ea26eecb2b,Office,Default,GBP,449239319.2,937563500.4,764297.76,197906.04,440379.82,313251.95,682499.93,871436.87,382998.59,355984.89,779940.97
ddc4a786-2a16-49e0-9f45-e17980b484a5,Multifamily,Current,CNY,282561988.3,920480825.4,879829.46,968027.44,587278.69,861958.82,201117.48,146317.2,402095.4,601771.29,922690.27
ea4a47c5-efe0-45fb-b2cc-667c840d1017,Retail,Current,EUR,697895373.4,651774124.7,248640.88,41758.1,948610.17,957131.41,440118.98,556159.22,529338.7,750898.88,985564.46
6fd46a6f-6dd3-4e6f-b7bd-5a5d442554c7,Healthcare,Delinquent,USD,813479927.5,823405630.6,272101.66,34574.99,215491.32,647543.37,979471.86,206071.14,616839.44,692042.8,813622.02
e5ec3f06-381e-4c6f-84ed-6189059eb29f,Retail,Charged-Off,JPY,583065462.9,131896902.3,259511.36,969010.32,381911.52,589057.94,434823.49,754902.95,954081.97,394071.22,426979.32
c90d4d48-d45f-4788-9d57-71c95bf1d308,Self-Storage,Default,GBP,948631081.8,991014724.6,333284.09,17064.62,414453.16,620913.12,494872.66,67427.49,159637.46,116550.73,970751.23
98bbac03-c4f4-43d4-b05e-30220b99059d,Retail,Delinquent,GBP,483205552.8,193970996.7,369345.04,673652.49,394448.15,447643.21,314585.32,11020.79,900703.39,175407.8,313956.43
5f5a2594-f8ac-4109-9eda-b9bdab162c17,Self-Storage,Default,USD,312976353.7,346612946.8,211932.07,490396.42,474044.39,860411.86,595467.33,181277.02,471639.25,116565.32,194259.67
997a3828-87c9-4eeb-8530-deb0399c25ac,Healthcare,Charged-Off,GBP,434094928.2,207339931.6,151285.53,43296.11,420258.77,46584.54,805949.98,594454.42,351921.65,658885.32,651045.99
0b4cb715-e214-44e5-934b-d192f699fc4f,Self-Storage,Delinquent,CNY,572509454.9,38851815.69,196703.29,284545.61,392960.3,313250.17,675107.16,596823.5,143060.05,76298.9,462127.31
580258dc-5e68-4233-b57a-7d9fc820e5e8,Self-Storage,Delinquent,GBP,264237943.3,790617398.8,603073.99,176892.3,192272.11,438479.84,902125.51,327962.93,569536.37,234802.96,135590.99
8c2fc8e4-6081-4477-b77b-058ba4deb69e,Hotel,Charged-Off,JPY,594454396.4,816320403.4,528328.52,860203.88,696849.14,55793.64,144485.44,840437.12,259893.65,772436.32,2399.36
c39e2d4c-a551-45d3-9888-08c4610606f6,Land,Charged-Off,GBP,604419928.2,529829190.1,343655.61,477255.77,467302.04,424807.1,95558.11,848767.14,427725.48,728049.26,302503.33
3f0091e4-6f7d-4820-b2e5-7afecb4af428,Office,Current,USD,118050631.6,170474751.5,440710.56,26561.05,399811.72,169898.06,429039.5,704661.59,103678.96,430455.17,29001.52
2bca842f-ba7f-43e6-9970-dbc66982ab35,Multifamily,Default,GBP,54127486.87,547692804.2,106510.85,215595.02,832398.68,571030.09,283119.29,105140.23,139146.13,172459.43,376128.65
0aa748d8-8cef-4ce4-b374-e518119e61e1,Hotel,Delinquent,CNY,9225812.14,56574622.61,807854.62,588185.56,826641.14,484531.42,639559.41,28355.93,530476.01,239073.31,854348.18
bbf3f068-9f68-4406-9ac5-40bce4e49617,Retail,Delinquent,JPY,80790847.66,917397535.4,767867.15,525294.06,873631.45,341258.27,640169.4,92169.07,870030.92,875332.66,642389.31
4017a4b0-9925-46fb-9311-a4a10fdc5832,Self-Storage,Charged-Off,GBP,384851411.4,312858821.5,542014.46,846633.33,443070.14,892039.16,365884.59,815115.42,97166.46,265014.34,528067.65
2556cd4c-6820-4073-a8d4-6f5b991d9ac6,Self-Storage,Delinquent,GBP,832196107.3,683410155.3,816107.81,211809.08,999878.38,692243.27,151390.31,961834.45,902119.02,817549.1,730978.95
64bf85f4-6e9c-405b-9cea-df86373ce599,Land,Current,EUR,617550582.0,318841475.2,243943.82,636421.89,559568.16,31449.87,5942.71,29873.49,210481.31,459710.63,201097.86
85045b1b-ba12-4375-a14c-0d9828e1cd8f,Hotel,Charged-Off,EUR,66356274.33,391250936.9,631230.73,179225.44,872415.95,70605.34,369448.98,692310.19,333081.14,948019.81,53099.18
70887d60-e28e-4018-aeac-c766770d0302,Retail,Default,EUR,214021962.8,540553564.4,361884.55,516115.69,769990.53,987007.19,583001.35,294379.14,853740.46,579888.5,536506.45
754e8ff1-d371-4f44-84bd-cc34ca6631ae,Retail,Delinquent,JPY,3118818.57,625372092.3,102449.99,83016.11,990430.43,860427.69,59064.23,3965.19,314315.1,401232.4,272348.35
77aad9fb-a678-4827-a8da-a07f9fb40f07,Retail,Charged-Off,USD,332995914.7,771705387.4,11573.55,313318.9,363984.93,184785.21,184236.64,79831.34,399690.41,856998.98,578781.77
a238cf31-7677-4c4e-8009-64f7cfa3129d,Land,Delinquent,USD,734878164.0,478627491.0,818365.4,855590.45,590397.07,249119.0,745744.17,430734.47,409279.8,105226.35,2376.86
0864b0f2-ad6e-4d13-a3e5-f8097973b841,Office,Delinquent,CNY,591117257.7,359732339.0,41581.04,69688.67,812728.1,448585.16,78812.39,535553.21,891145.49,175550.99,987475.78
56c1ce47-02b4-4654-bcb4-73c7e9e04f88,Healthcare,Current,JPY,285779810.0,659297258.8,49118.86,181408.68,332891.62,632687.61,866034.58,823268.87,477764.18,841779.66,881009.27
e28f9718-6af5-44e5-9538-19e361c49268,Industrial,Delinquent,USD,619177273.4,227835237.8,180565.99,131036.32,618435.67,145754.08,108291.36,748245.91,51831.63,578897.28,122074.36
fbe21816-2fe5-4fa1-841f-6620c33ac47d,Industrial,Default,GBP,362165254.6,337425037.5,952954.58,525900.57,493210.31,471683.01,265485.64,702386.28,588917.38,650415.11,757788.82
43e4d33a-9fec-44e1-86ca-6efd865e1cf3,Multifamily,Delinquent,CNY,685066072.6,80896232.85,87806.25,961746.57,149976.62,523260.18,323088.14,287048.31,899264.28,353188.35,813143.23
db0074cc-4947-44a5-bbec-7f6d51d89e39,Multifamily,Charged-Off,JPY,615817656.2,845116150.1,789308.34,685637.2,370760.83,239500.79,724349.81,153938.75,637614.43,44952.67,105135.64
acef16dc-be49-459f-94cd-cddfe51d0c30,Retail,Charged-Off,USD,338538538.7,696097637.3,694444.34,211719.32,487914.54,523301.09,510167.93,451272.42,430043.77,395981.24,849441.64
8c9a37b1-d8eb-4e96-947e-8fac0eaf9ec4,Industrial,Current,JPY,590595229.7,91891510.0,732990.45,900780.94,834764.1,233928.67,390005.33,708658.61,960366.08,314865.94,580103.42
adc312ca-5732-4ab8-91c5-27750d145f93,Hotel,Charged-Off,CNY,253608350.3,820895522.0,735269.46,197438.75,422359.12,429411.84,329731.66,726762.33,280984.39,574121.04,418697.96
04c27ca1-8e3d-4b15-b01f-21cb28c74133,Industrial,Current,GBP,385224482.6,642273199.4,879901.45,304041.86,176058.94,830791.01,710916.29,528378.92,474224.91,514788.41,324027.89
ad15a901-0e3e-4be2-bf41-4de0b1f1e52c,Office,Current,GBP,376163672.1,986510438.6,537321.41,742855.43,750182.89,950964.88,948051.82,877054.59,913717.32,125688.84,973845.49
487e4a82-e6d7-4195-808c-32876b49ee00,Industrial,Charged-Off,JPY,435122974.6,501145974.0,857566.47,929616.1,506540.27,692867.71,29592.97,419570.53,678627.26,978481.34,393340.92
0d5b4a94-0292-434d-be57-4f42ef7317fb,Industrial,Current,JPY,312078608.2,677549981.5,621232.93,224110.89,392943.52,705238.51,916387.52,63831.31,866998.98,803942.25,395846.78
4c4f70b1-f605-433a-83fc-f736388789db,Office,Default,CNY,795983884.6,486065116.0,683866.69,545565.44,567341.95,637506.7,646165.41,141605.36,779853.63,252131.02,788787.79
d311d02d-c2fe-440e-9a72-dbf3f4c56737,Hotel,Current,GBP,968127550.3,383998217.3,851458.59,203017.43,217699.93,204915.75,596146.07,491791.39,291932.85,855165.46,96950.14
db14fb6b-db0a-4548-9dfa-3ad9ba661e1d,Office,Current,CNY,215310750.7,774299872.3,823253.26,974189.25,495636.32,577368.23,474427.48,761052.86,894504.78,157723.93,372359.46
a5e00c9c-c39b-41a0-ac85-8d38dfeacb2b,Office,Current,USD,569176896.8,554245439.0,516364.02,753246.14,339952.73,455374.1,857263.66,188313.95,884419.17,216952.34,310980.32
6e133cc9-9e1d-461c-a7f2-6c64a3f5a922,Land,Current,CNY,897183648.4,421052149.2,412309.8,412249.32,855919.44,594053.86,415429.86,691841.23,486139.99,683237.47,43773.25
65c0fe49-eaa6-483a-b106-32f709f71af2,Hotel,Delinquent,USD,496493627.7,897594602.8,589384.1,948257.22,648573.05,966262.72,663563.27,404269.09,108791.71,902119.66,387898.06
89dae40f-045d-4c15-91ff-81cdbc4fcfae,Healthcare,Current,GBP,666043407.8,536822839.3,978012.99,44561.48,374004.41,240145.38,873943.12,983697.19,88168.45,959412.02,83751.74
c13cd18f-0051-4194-b689-c669d09b1aee,Industrial,Current,JPY,882707388.2,109325632.0,788901.69,999519.26,701413.9,375376.64,262825.8,837117.9,187063.32,816832.66,223005.51
9034786e-6701-4c63-b511-1b8ebc28e98b,Industrial,Default,GBP,59178129.75,477000937.2,356877.8,564285.8,166182.04,633553.55,503364.07,176588.57,946545.29,99873.14,301619.38
0f539690-fe4e-407a-87e1-45cc0a2f1c9e,Industrial,Default,JPY,444709171.4,19092196.97,134148.9,804256.32,950960.17,44197.66,890593.01,640246.76,991225.47,173099.04,762490.54
