Customer_ID,Loan_Type,Currency,Economic_Capital,Expected_Credit_Loss,Stress_Test_Scenario,Recovery_Percentage,Net_Loss_Given_Default
9d2de1fa-37bb-492e-ab38-481d051a2507,Revolver,CNY,432356.26,731306.83,309380.15,882776.98,592211.31
9388760f-8513-456d-9a65-2eda32c502b8,Revolver,USD,237651.68,164294.39,172538.2,956344.91,46780.78
4fa0d8f2-dacd-49c0-bd0c-33ed5b90bc9b,Revolver,JPY,298010.16,894266.99,232255.25,363268.84,454677.15
3ca9f4d6-26be-44ac-8066-7d6bdf7d6cdb,Bridge Loan,JPY,153595.73,859634.44,494205.26,878521.52,636315.88
84dfcd78-6012-46f7-97be-29bc589e4f66,Syndicated Loan,JPY,512123.82,637856.16,705529.38,187862.53,855853.86
ba678b95-7259-4ed6-8350-1a23b4f62d8c,Syndicated Loan,EUR,282247.95,466068.19,847622.68,622413.48,726646.72
82be677c-484c-4b87-8fc4-208c5a020714,Bridge Loan,CNY,575464.23,456148.76,413987.57,453284.29,993855.55
994d76fe-a184-44d3-9f39-e69581ed7310,Bridge Loan,JPY,229612.57,891484.75,735797.67,925364.72,792074.73
c98a07b1-5784-469f-9165-3b7ef1db1d79,Revolver,CNY,787641.74,140388.51,27127.06,874578.37,69742.48
780bfd32-14f2-495b-8655-abe83a30515e,Syndicated Loan,CNY,565184.42,872267.48,126474.28,574542.09,582459.87
92c7f7dc-06d6-41f0-8606-730286f89d94,Term Loan,JPY,543101.77,961747.83,707166.23,647391.66,924034.94
ee7fa853-d813-4a34-9211-7e2ca9baf30d,Syndicated Loan,GBP,78078.08,249581.63,108052.4,588247.5,215500.89
70adcd2b-ffcf-428a-bee7-6bccd87d955c,Term Loan,CNY,219805.45,73631.69,992395.32,291523.73,737315.98
f61fbbe0-5b5d-4eeb-9d68-c2a1e1d406d4,Syndicated Loan,EUR,843689.14,847269.75,428343.67,85540.75,267907.42
6d2fef28-e6a5-4fce-bfc2-c983c1f6ddbd,Term Loan,CNY,602303.13,305093.61,761289.44,992581.4,898518.45
a2b22e09-f6ca-414d-95f2-0830a9857e8b,Bridge Loan,GBP,127796.16,796611.84,583604.77,889986.37,692665.98
47a00915-e393-4365-93ba-28e30b26aa23,Syndicated Loan,EUR,141876.99,717203.8,108254.11,93616.12,369843.29
340cf233-4be6-479e-bbb5-267182409bb6,Term Loan,JPY,671389.39,887361.41,998281.02,339994.22,830637.04
3f1b115c-caaf-4ce8-b28d-efd4a3bfd529,Term Loan,GBP,468780.72,955877.81,861699.59,304408.15,970218.81
392b15f6-cd8e-4b40-b59f-08e6117b97b1,Bridge Loan,EUR,290651.1,260354.38,151033.61,938641.96,200360.66
eb7f64be-f950-46bd-a37d-f92edc05747e,Syndicated Loan,USD,604461.91,488540.48,549701.23,476637.73,634292.33
2ca418f4-50a9-46ff-bb38-be186fcc281b,Term Loan,GBP,649719.13,139264.47,433825.47,121548.57,818535.12
8c745e7f-9d37-438d-b102-1f5b414036ce,Syndicated Loan,USD,638118.25,849029.61,137777.61,592350.86,631702.55
39b8c4e7-34a7-45c1-b977-92f94ea3bdc9,Term Loan,GBP,77610.27,951869.06,77196.16,267207.57,457175.27
580379b0-c067-416b-b547-2d53b54a6860,Syndicated Loan,CNY,722141.41,392960.51,739733.87,391081.31,488504.6
28dbe16d-a14c-4cc9-9334-c64437bd34b3,Bridge Loan,CNY,136393.78,44563.27,80375.99,721636.96,679612.91
161468f9-31fb-455d-9e8f-6dd2dfe0b286,Term Loan,GBP,197037.66,221465.32,913984.35,771885.3,288080.46
ef0d2e37-32d8-4eed-80ed-c12e9102a817,Revolver,GBP,511563.92,950884.39,723557.76,980103.04,527675.65
89d7c433-7bc7-45b3-a2f0-bbe47524cbbc,Syndicated Loan,USD,374872.69,203768.11,726637.83,634758.85,796099.38
b9b1eb34-3e4b-462d-ab55-ab23a832b919,Revolver,GBP,367270.24,486123.07,914087.04,256508.93,12818.57
c9b6d6f9-2d88-4361-bbd2-b0afc87433cf,Term Loan,CNY,367847.37,707569.17,804505.04,283286.31,781633.99
282ac68f-d1c0-480c-8006-27911a432c9f,Syndicated Loan,EUR,470617.42,224416.67,630841.66,16260.58,900127.64
11290a0f-3d27-4345-ac6d-b43fa715e075,Syndicated Loan,EUR,167850.9,740855.1,635619.57,511686.35,401825.2
801d9bc3-3736-47e5-9f4e-34d4299a539d,Syndicated Loan,GBP,877781.75,397350.99,833469.97,326994.13,495497.86
7ece4561-8e88-45c9-a1d3-828be99cc315,Term Loan,EUR,848714.34,349657.11,835872.27,568297.58,734005.88
f63607ae-aed2-4e11-8fb6-6a59e2ed7b9f,Revolver,CNY,947583.46,532876.72,239762.92,401648.38,82032.73
3eb5a2f2-e6ac-463b-84b2-c95b9cf6f60c,Term Loan,EUR,951848.2,391035.3,960216.52,715476.65,493643.78
f3ab6a7f-bd93-434c-a635-111698f18bc3,Term Loan,CNY,35308.39,646649.1,10532.03,918932.95,309981.71
161c4bd3-c5eb-4cfc-8644-7d6c931b8ba7,Syndicated Loan,JPY,861968.14,77580.05,768469.67,400844.9,904563.6
c9c9dac6-9426-4721-8964-374ceb61ebd4,Syndicated Loan,EUR,903245.83,627267.66,108114.07,132559.06,705172.0
38f9774b-5cdc-4cda-86b1-78ebd10540dc,Bridge Loan,EUR,827635.98,813217.09,580841.06,560307.27,307112.89
b07fb7c9-ed4d-4e51-b1eb-3124c3729b67,Revolver,GBP,678726.81,383780.61,49144.21,855630.76,968049.97
64e52b87-3cfd-47b5-b84b-f407356652ff,Revolver,GBP,433789.18,465797.89,605365.03,463829.29,338973.02
98deab1b-647b-4856-b04e-71f3e77a43f7,Revolver,CNY,715641.37,752441.56,743350.69,762616.55,305836.87
f4be41f8-dcdd-4fba-9d2e-fb59423205f7,Bridge Loan,USD,626736.94,932281.26,39247.11,511931.33,859538.88
72086f18-b0d4-4e66-a79f-03de55671216,Term Loan,USD,361350.68,858429.02,651127.54,272972.96,223.1
f44ea7d3-b2af-43cd-ac71-06ce04042bb9,Syndicated Loan,GBP,749205.24,493325.74,807826.48,37996.56,753525.97
b678d880-635b-460c-9ab4-1079d0f3a78b,Syndicated Loan,JPY,138867.18,367374.78,346614.35,471623.97,299745.31
43f5608b-b8a9-4fc3-a861-47fe91e8de1c,Bridge Loan,CNY,663616.14,283011.2,608159.21,383045.48,579079.94
e2aea1b4-3dba-432c-b23c-0af83bc77192,Syndicated Loan,USD,240123.99,838062.44,458106.7,122186.39,273411.41
e36b58dc-7eaa-4470-afdf-36bdf96dac9a,Revolver,CNY,600250.42,3856.45,915565.99,167015.0,44306.18
8367b573-ae01-4daa-ad10-5becb36bc9e2,Term Loan,CNY,852100.86,604976.77,203154.51,789107.25,114512.19
36e0c3b3-38a8-4b11-a4fb-6c1fc7adba67,Bridge Loan,CNY,567854.21,419309.72,802495.2,622551.54,811679.65
7ad55c7b-19e3-4102-841f-66f64c92e26d,Syndicated Loan,EUR,27137.77,548057.57,836086.7,512712.65,602468.18
f898ca09-03c3-494f-a8b6-d35836dd1235,Syndicated Loan,EUR,460887.43,409741.13,254556.84,222775.92,472047.13
88c8e014-2c90-4dde-a628-f232e13681e1,Syndicated Loan,GBP,303475.93,416381.22,22468.0,775817.93,428145.68
d1e7cac9-30ac-4de6-aac8-12f5aa3752d7,Bridge Loan,USD,910552.83,114835.36,468155.53,258110.87,993302.24
594d4e77-915a-4bda-bb9d-b5ae0835994a,Term Loan,EUR,840426.85,4486.44,835952.73,305879.62,569545.27
44aac3a8-a514-4e88-a01b-01bfed3dac2e,Term Loan,CNY,107253.2,881764.22,794496.58,737089.9,106042.05
af4370f1-f21c-4325-b2e5-0807ef4ceea2,Syndicated Loan,CNY,193508.96,916691.26,699139.27,972387.63,125304.45
576d4316-3dfa-4095-ba37-e04d07f8c04f,Term Loan,EUR,641978.93,149426.43,44054.35,669186.11,505258.13
dd3d8932-0880-4d14-b9fb-6672e03e707f,Term Loan,GBP,860417.18,438392.77,441591.59,762612.85,889453.79
bb3f44d2-2eea-4b71-b7bd-66db60f1e26b,Revolver,JPY,542329.35,916662.22,213547.24,807917.35,687382.16
94745dd1-66cb-437c-90fa-d0d7f6820a6b,Term Loan,JPY,520487.05,892094.24,821094.89,101399.15,270113.42
169741a9-723f-4fbe-a1b1-0bf52821ad7c,Term Loan,USD,165470.16,316812.77,911081.77,818182.31,394743.96
f5549504-2126-4c16-93ed-44bbce30c406,Revolver,USD,677878.51,897329.59,300167.24,37696.22,848121.5
bd7e2d42-6d0c-43c2-a024-310728b86d53,Bridge Loan,JPY,642994.3,66520.86,383437.08,935815.7,131549.89
d0e0f9c2-8d4c-49bc-abae-ae6be9a71e6d,Bridge Loan,GBP,808264.36,777549.68,296148.39,80723.02,159843.68
55affb2e-fa1d-4def-8d80-3489d8a47027,Term Loan,CNY,235174.33,477133.99,36132.79,322173.0,77543.89
bb9db770-541a-4822-961c-c4a8594dc3d3,Bridge Loan,JPY,36252.62,527626.52,824867.1,267238.09,625605.22
33666cf5-b65c-4419-978b-64ad89bb78cd,Syndicated Loan,CNY,213748.27,549666.84,815011.85,707639.15,548325.98
e42011b7-920f-4f1d-a0da-fe49f9849701,Syndicated Loan,GBP,648241.98,254450.06,635370.04,88445.97,172160.99
7be46d7b-ff21-48df-a97b-1a729e93f5ff,Syndicated Loan,GBP,162240.87,611559.8,834530.74,537874.9,536629.26
5d3c259b-8783-43ca-b0e2-bac70b678a07,Syndicated Loan,CNY,370022.63,402859.16,328561.93,712145.32,214948.27
61974086-b4cd-4374-a7e7-da0477bde97e,Revolver,USD,263687.75,587124.48,914970.66,390031.62,98791.64
b64420b8-21a0-4feb-b64c-1e4f730b2c73,Revolver,EUR,664786.22,704082.14,543563.52,611182.57,403060.05
bcd51666-1a95-4651-ab84-166363b42130,Bridge Loan,JPY,704379.99,139038.18,758022.09,230307.69,449338.61
c44be3a5-5c9a-4065-a896-ee8f1e0d4c67,Bridge Loan,JPY,601851.0,65457.56,560824.35,946621.63,286217.3
bbd83c6c-4054-4f9a-aeb2-a171b8b008bf,Syndicated Loan,USD,714696.41,582519.24,790279.68,821787.79,900287.63
2631bd0d-7eb5-435d-a8c6-50f1f2b689de,Revolver,CNY,452973.83,296070.55,548015.72,340192.02,297182.56
7112b6a9-51b3-446e-a546-b0c48dbd107a,Syndicated Loan,CNY,297189.53,288624.18,549099.48,943925.94,858076.3
c15f13c7-043e-48b7-b8a3-c6462f362709,Revolver,CNY,365628.26,544506.43,119490.57,930945.67,587163.97
f62bf361-1171-46ab-8636-6754b7030d81,Syndicated Loan,JPY,756402.18,741975.99,629584.88,278274.37,812754.37
630efa89-81cf-4c6d-9706-b5e0a583af6d,Revolver,GBP,659103.18,401925.4,905046.5,273913.57,31374.81
b4b1492a-1252-4f80-8385-d303e0fc82dd,Term Loan,CNY,962821.04,443933.67,396718.55,468706.21,506619.75
01b35881-2a2c-4b7e-aadc-72e9b122e3f4,Syndicated Loan,GBP,423150.32,915398.49,402783.59,552309.32,514280.55
216c11c4-15dd-4f4c-880d-c244427ab49b,Bridge Loan,JPY,502467.18,956481.24,575358.51,950781.65,155951.58
dfb4a371-bd02-43e8-b391-879e83e31e28,Bridge Loan,EUR,478919.15,413566.88,345472.15,114961.66,651278.33
58ded368-c2af-433b-ad3b-18329ab73ac1,Syndicated Loan,GBP,375172.75,243628.38,456792.41,139919.82,680943.36
884870df-7be1-4c68-aa23-6d135a19f800,Revolver,USD,701494.97,599359.62,152729.79,491290.01,218572.42
b50e7138-fa71-4fd6-a866-540dee142cf7,Term Loan,CNY,677263.89,90271.32,955194.55,278160.08,177562.89
04dca316-4e6a-4ca0-89e8-d67420381791,Term Loan,USD,383318.63,444955.36,326409.87,44210.74,772043.76
f6958e1c-9826-43ff-b9d2-610666c94925,Term Loan,EUR,390431.15,17463.93,458031.94,823516.59,287725.07
8d84a70f-5656-43a3-9c1e-5e1024a21039,Bridge Loan,GBP,197859.11,531843.83,147843.27,953548.57,293315.78
54e3715c-47fe-487e-be4f-12dabc23936f,Revolver,USD,358015.68,731729.84,136556.17,656173.1,313372.52
0ea4e75f-dfd6-4592-b881-fac6ad521767,Revolver,JPY,628576.36,532120.01,418464.26,24813.49,52554.2
3cd7388d-10a5-4109-94fb-dd7f3a4408bc,Bridge Loan,EUR,885284.81,631324.31,352058.21,103684.68,609457.57
631114b7-5389-4b94-9fa6-5f9062746ea9,Bridge Loan,GBP,388120.21,70125.53,832100.5,122231.15,35983.81
409b997e-d312-47c4-a5f8-e17ee98e183d,Term Loan,EUR,436044.72,773197.88,583073.14,728508.2,634834.65
896e51b2-cb39-478b-bbbe-9b424da32414,Term Loan,CNY,742058.62,532603.04,990744.59,664945.41,475234.38
61588b30-0e45-4bf3-bd42-0005a6eb47ad,Revolver,JPY,271226.21,560432.06,948121.06,537102.85,232894.44
0410f0d2-6762-436d-83e7-22ebfb8c5b86,Bridge Loan,EUR,916715.19,646801.22,453997.82,887832.17,211964.08
700ec35e-529d-4521-b959-f281cde57897,Term Loan,GBP,252251.23,594051.91,773384.32,392744.11,460380.53
0242dba8-2595-4b17-bc2e-0f93b0025ede,Bridge Loan,CNY,748999.76,770496.4,335322.77,329187.2,443248.31
4ab4aae0-420e-4693-a073-771b689d2c5c,Bridge Loan,CNY,648025.93,58854.62,763108.44,245811.1,126010.19
cb2bf557-790b-4d01-ba0c-44559e60b10e,Syndicated Loan,USD,173963.32,556337.96,232175.97,131426.86,156886.74
e8adab17-327d-4a9e-bd30-56001897e61e,Term Loan,CNY,212340.7,151178.39,567473.71,425400.46,848753.91
d9e6c9a7-e1b7-4d6a-aa23-c70202828ebc,Revolver,USD,578911.93,628768.03,453813.13,807922.19,61428.53
e9fe192e-2022-47ad-b92c-b52d7435080a,Term Loan,EUR,133978.36,962835.62,692013.42,748761.31,721426.0
968ab1b3-5f77-4ddf-8d2f-8b9762136920,Term Loan,GBP,961540.8,839146.69,529004.11,86522.47,876288.7
2e798c80-8eb5-46bc-b351-60345cfea320,Revolver,JPY,337046.13,36543.82,33315.09,586001.0,256673.49
13576f50-21d1-4ad8-af0f-6ff43d6b1695,Term Loan,EUR,197871.25,360724.63,843600.96,957937.09,868524.66
f221e980-c070-4ae6-82cb-65e8a08ee703,Revolver,USD,357038.13,485142.47,574026.54,422049.27,575901.95
47200a37-3eb9-4bcc-8389-3a088cbaf7cd,Syndicated Loan,GBP,468382.92,649849.81,142200.71,231194.45,565245.83
338fb7e0-4788-436f-b93c-805b226793a3,Syndicated Loan,USD,84564.69,292652.91,727034.29,435133.34,826221.18
3ae700b3-1b2b-4803-aff3-defa25f82234,Revolver,GBP,468605.7,971295.12,129941.09,232089.1,367123.01
e7cd844e-5222-4238-b161-3dd252b1f686,Term Loan,EUR,696897.57,529008.77,228235.35,281368.18,46495.43
372fda11-7afc-4cf9-8500-37befb232ffb,Revolver,JPY,305168.68,734110.28,964385.89,482649.16,11565.01
