Report Date,Bank ID,Total Assets,Total Liabilities,Equity,Net Income,Loan Type,Loan Amount,Interest Rate
2022-08-09,,,428451563.38709617,765600707.5558993,173301.36279489938,Mortgage,4965802.35831578,6.690648598994751
2022-08-10,8158.0,600234283.6438075,663038549.5235672,686217636.5741277,-523803.78801695036,Wholesale,,3.01906124290872
2022-08-11,8400.0,1136646142.7113576,547115700.0827966,753022305.0772281,1557112.676960175,Auto,2516400.307190672,7.780800713067169
2022-08-12,,62330905.44442664,186897899.7133042,358599815.6970654,771466.9899574465,Auto,4763832.958626791,9.52981129569212
2022-08-13,3255.0,817323829.2568102,30986470.1439585,9336943.555354185,7600436.202884551,Auto,7073784.252076876,2.2680888168592332
2022-08-14,2154.0,216593189.96690017,12197434782.642954,44886251.61540134,764482.7637272424,Mortgage,7882297.323846409,2.3843703403699834
2022-08-15,5499.0,542986711.2337087,505418044.99064046,852828947.9832488,6395818.090339822,Wholesale,9764482.36226371,7.38295836537948
2022-08-16,7295.0,3400122584.022185,362424058.8387335,410601662.3037801,4531620.69086355,Auto,1298835.331052123,1.2122936149755468
2022-08-17,7197.0,921131487.8960776,285254753.21376616,363051079.11160165,2972439.2033303473,Wholesale,6481873.984636588,5.6039356451678
,2648.0,552887321.0934441,823221272.4828974,613099586.0453744,-321588.45959925454,Retail,2460887.795807246,3.7899229230088394
2022-08-19,6539.0,580436868.5017636,795735736.0657066,140835803.34598362,3586013.3523881948,Mortgage,6131922.491347809,2.528734791518883
,5199.0,320185528.6820969,826224272.220448,544405058.4425726,5255686.924663788,Retail,1485079.0896305784,3.502120614057432
2022-08-21,9445.0,958736007.0668926,219885843.07096708,835834920.216604,294724.5264785832,Auto,1351484.1997508046,7.162180192029951
2022-08-22,3557.0,612761441.9234954,852107956.2084345,426020492.3002025,9006025.451455366,Mortgage,9005775.002780564,4.2535237797674466
2022-08-23,6592.0,,985554447.4575738,518469505.42980546,218792.52126089227,Retail,722601.4851892305,8.54182622512248
2022-08-24,1098.0,556526181.4712284,599553535.8739992,165314180.56567523,8136336.65820767,Retail,1718659.684427009,8.504162730130675
2022-08-25,3200.0,364501522.916896,48123872.2765225,737185885.1182551,7615713.525166292,Wholesale,9325725.318162752,6.637641580874373
2022-08-26,3961.0,33080092.094533384,702563103.5983082,562376087.0348767,8731583.848974425,Mortgage,224309.82035028352,6.371200081014653
2022-08-27,5973.0,432118235.72157735,538568772.7944335,552337777.4304986,167686.2134293518,Retail,3656834.890248482,1.2165136269256605
2022-08-28,5433.0,773792921.8902512,712335260.5297368,226399662.46373335,4061982.267557472,Retail,1787910.0360678702,8.068891716484023
2022-08-29,3869.0,504285668.49840605,189047164.316119,917387945.9180027,2459757.7721652514,Auto,6165506.180871492,9.196529488883275
2022-08-30,1956.0,639819627.0538547,606193030.0072981,345067763.0684488,6542433.636081807,Auto,1166059.166306084,8.487558293755749
2022-08-31,9352.0,640101724.2545967,539655149.3764627,961239098.4539638,1058272.850628031,Auto,8685827.00056444,
2022-09-01,6699.0,671348283.1809435,602888269.1595293,342368210.8246988,-10314.553237353452,Auto,6919083.791787451,2.107750592304213
2022-09-02,7944.0,388208598.37400687,728019738.7936292,900411337.3030694,1406884.9072131114,Retail,2630840.912386871,4.368615000055767
2022-09-03,5493.0,370634834.21778816,544672556.600302,558961535.0813942,9911251.081625596,Retail,225252.05039689763,9.249043446050049
,5911.0,5579946.813929981,322488635.10767955,65025055.46374778,1805025.0554730953,Retail,8846772.083365345,6.647871253005908
2022-09-05,4987.0,155068238.06839216,309694806.5246303,954369458.7236378,2152715.1593022654,Mortgage,5137740.546017046,4.599884848637826
2099-12-31,7015.0,950859402.56877,695358406.9273943,,6940418.017105754,Mortgage,8600014.091803728,2.431020470446702
2022-09-07,2218.0,842574299.0724216,664188106.2965455,814175714.8152496,2429179.443217159,Mortgage,9208766.061881283,7.926404565189242
2022-09-08,5496.0,275833328.9525131,422580702.2751978,,4812569.716515901,Wholesale,2304122.288890654,7.8217615341046
2022-09-09,5735.0,401790756.9768575,354185489.32844335,245007512.14198256,7259343.003910789,Auto,5805284.999757641,3.0343287111538144
2022-09-10,5555.0,939981402.0612483,620507706.1960535,141123263.29291856,2683328.938875977,Retail,6850997.337114091,6.833167176152393
2022-09-11,9050.0,251194035.0740236,,235237938.45337218,,Wholesale,3093285.097753939,2.9224361695070713
2022-09-12,4446.0,533000436.319641,963301316.0287129,545421806.4823976,1456185.6958171008,Wholesale,2805898.0659070513,7.914699685766609
2022-09-13,2045.0,23057704.27134916,596879052.1023946,508588368.9742439,7249039.25395614,Auto,7597338.775255011,0.7777728091133427
2022-09-14,7893.0,620115101.5164537,592350684.3868546,270676605.2761438,9922075.088112535,Credit Card,4507596.873183365,8.880365638297468
2022-09-15,2693.0,930143524.5762205,137197033.4357781,157972577.37755427,-313839.54438849806,Retail,9204346.93776547,5.664105922702307
2022-09-16,4436.0,6194010490.1862755,610038283.5849988,351314272.79206467,,Wholesale,2050476.361402913,2.3698516138286414
2022-09-17,9754.0,3517270759.84834,5025713418.281346,159812673.13587797,,Retail,6280274.03544515,6.122307344292723
2022-09-18,6895.0,4549946312.134221,,506678242.0452021,2902869.867210867,Retail,8464084.598750016,7.399429157381871
2022-09-19,4354.0,570228395.8192722,538661190.7461332,434073182.0269884,4766439.881679605,Wholesale,3648353.337439129,
2022-09-20,1225.0,67907269.91002135,478473655.95713454,449385597.8347924,6245614.95275655,Wholesale,4490069.345623959,9.528519774604796
2022-09-21,,159564763.38986912,809583857.9671309,261972612.8029797,4403396.959852654,,8868884.936947737,
2022-09-22,8022.0,963853497.45499,1706185715.3751326,94262276.6635092,7375326.77264565,Wholesale,5931307.192011096,8.697745599389945
2022-09-23,6600.0,256712728.17480156,,586666790.8771402,,Mortgage,7453485.220778558,0.9259618801307923
2022-09-24,,385064766.88030297,157833035.75897774,974022305.1215647,7808087.849259494,Wholesale,5322347.391462444,3.4135416995062795
2022-09-25,8683.0,509435363.6465527,817016538.5125712,,8709729.635492852,Mortgage,1451085.7266763288,5.444121894749588
2022-09-26,5642.0,979152997.2639482,119106058.58957146,888089101.3382577,5572099.609026069,Mortgage,6083045.661971455,8.683999492594515
,8679.0,690303512.7235467,971470989.0623697,97275858.52702911,2517979.091446418,Mortgage,3475536.9170524133,5.123389733853663
2022-09-28,9208.0,629968899.2326349,16476334127.70155,61715920.01591856,4212336.301542911,Mortgage,8757443.04834039,6.173130242304785
2022-09-29,8339.0,524875572.4684185,,766309023.4449004,5549534.61384721,Mortgage,1440424.771108315,2.71921106887416
2022-09-30,3205.0,700973740.1799626,979709471.0512182,455228186.95630956,7759267.178872423,Mortgage,441197.27197686746,3.211127428525
2022-10-01,2069.0,664351874.6378183,,,7622582.65596541,,7808013.895684799,7.105993949398329
2022-10-02,4444.0,902938051.3687211,657759935.8403472,481302212.64149976,2820396.5861898367,Auto,432022.8045511713,9.997613111194203
2022-10-03,2060.0,3796054290.414806,400290655.27846116,75576117.66447128,3763399.875646917,Auto,1980933.9744877717,9.023842487355797
2022-10-04,,422081085.60229933,732091450.48423,454313377.571897,7418002.564069245,Retail,9028921.001019754,7.840931652752684
2022-10-05,4420.0,807354866.0358074,406512022.15530574,666409696.8194691,3711906.790988357,Retail,5917486.825227985,2.0013478528681032
2022-10-06,1301.0,799983551.3521316,383855385.44303375,517032426.5016532,59872901.643837675,Auto,2204392.480833263,8.157680537008392
2022-10-07,1606.0,170666601.5740754,15368801950.304749,217911602.25785738,9856056.249631569,Auto,968648.977293666,7.746858297133944
2022-10-08,,237555205.85859922,495052166.4819282,924202380.4350536,8246424.736073464,Mortgage,8953791.378345357,1.373730053189881
2022-10-09,1699.0,958679623.038406,740018433.2157387,665734048.2265371,1398129.7345477962,Wholesale,,2.723913529168874
2022-10-10,6088.0,444665428.84400237,650267231.2908403,526963219.2815721,3530253.0590174785,Mortgage,9452268.62982627,3.7843514000979916
2022-10-11,1190.0,520141035.83465844,658050761.3735971,475438667.0786179,4997720.917863634,Mortgage,46067.44355708953,
2022-10-12,1980.0,310849964.45523,349768514.28271025,612916773.019487,5579461.340413813,Wholesale,5693536.908218049,3.422978181614577
2022-10-13,3975.0,,253195892.9921388,465118606.9006517,22761333.617913194,Mortgage,6541684.981572831,1.6138273517349377
2022-10-14,7102.0,743613250.5884602,15054283615.018333,309126770.2967155,9116805.401518086,Auto,304884.29760396125,0.9235376618520611
2022-10-15,2184.0,482862752.3662116,25565281.663182538,389197804.23919773,9008849.154159477,Wholesale,9160827.117172012,6.881957072226978
2022-10-16,4327.0,315469895.27870655,2953795242.0695286,193177124.94038385,802841.2587725113,Retail,8700820.353765937,2.298943578607729
2022-10-17,,96905003.38998215,133654452.54448815,761593995.599983,9227098.83390239,Auto,9787657.366097208,8.640344725992417
2022-10-18,9319.0,928333259.0170535,949437735.8645864,,3899398.004284085,Auto,4303893.111052445,9.833963999299119
2022-10-19,2816.0,871786164.9790938,,734738171.7940869,3820378.886831506,Wholesale,830344.1495215698,3.751369901974755
2022-10-20,6854.0,791573578.4063724,9014277.704767115,463752667.8467353,1010159.3511648832,Auto,320242.90150886844,9.20307620661401
2022-10-21,7709.0,694376892.8787225,227501509.81450582,215638915.18100938,-77105.96450698236,Credit Card,4387566.157338046,6.46327659416172
2022-10-22,1569.0,515994374.56613284,279808361.52378863,962648827.3548661,1733137.0284549855,Wholesale,8285375.878869702,4.6608233985223615
2022-10-23,6442.0,897499389.3363279,560264826.8373762,770992618.128247,8680883.31961788,,5237209.377250144,0.9109799871561093
2022-10-24,2895.0,5543368678.98977,961268046.6428946,776149631.640192,3476929.119310812,Auto,8087090.945661951,4.2403647043165655
2022-10-25,3733.0,816194830.9826381,465577455.1942105,624838724.9206384,9115827.201705279,Auto,3833291.644732918,8.497791086537958
,4863.0,310240922.526467,289490727.9698278,282878803.21392924,5596832.405076542,,5005570.660511822,8.139297818239676
2022-10-27,8455.0,424034815.1289959,817183316.4523041,183806140.81873742,-9094218.116471998,Wholesale,7432412.985896115,9.708700066110111
2022-10-28,5014.0,707095461.8591353,386396339.89027405,112808386.29209565,2639094.6334486515,Auto,4145269.4063822743,7.3794933017389575
2022-10-29,2686.0,371691240.904546,142605100.04367092,623700862.0038387,403440.5322206677,,8824040.298487112,6.625603936871827
2022-10-30,4009.0,494480678.6222055,,179988659.03382832,7200434.383415629,,8329728.894527166,6.216367107642463
2022-10-31,8806.0,646866454.7374183,3411974.205173868,375692195.9282281,6447207.051381933,Retail,1609093.3434514955,1.8329931561897195
2022-11-01,1154.0,438320643.18269676,205909731.96835127,819856445.0932912,1513474.3966209549,Mortgage,6279958.975026275,0.9840089941004933
2022-11-02,2409.0,793246567.555727,635498001.1960131,290602732.9427727,1294315.493839535,Retail,4812964.422516304,4.809612105444613
2022-11-03,1784.0,117162560.04563044,103359934.94060755,266422944.6282746,8927433.439433241,Auto,4855863.660608244,8.928230743380587
,9096.0,718338453.2722353,256562435.7719934,717617047.6040571,291258.30158019206,Retail,1611107.2102399678,9.56097127648193
2022-11-05,8560.0,146064850.55066666,393911049.6833533,521185086.04286045,-636884.1492623594,Retail,4184899.1411917885,9.234653352731714
2022-11-06,8343.0,6565312706.915182,397022242.1949044,562793984.772711,30289140.558231417,Wholesale,5069206.559302225,2.486567576922702
2022-11-07,8206.0,314723643.0142638,972830171.453535,129770267.46371539,5201740.521511842,Auto,6322632.803579881,6.611563916714389
2022-11-08,6596.0,795636928.6784316,675870150.7735275,286461661.58247244,9109972.790886488,Retail,7817926.658581011,8.737370068260272
2022-11-09,6801.0,521895561.1305674,37984397.252063654,370047314.4730859,9027021.141921775,Mortgage,4632069.603339131,0.5740241765977246
2022-11-10,3806.0,,3776191161.03111,970001693.118691,5356453.451910315,Retail,4813769.402119005,1.5216605170267345
2022-11-11,1537.0,583004267.5367085,616814609.3542247,42419886.13114023,7656588.33331036,Retail,1047070.9287545296,
2022-11-12,6986.0,912265559.1456873,713709405.6168493,855409798.8448559,9278870.10381074,,7426715.976802511,9.70646843145224
2022-11-13,2841.0,,381215654.0566273,126090890.24906881,8168759.657201152,Auto,2861614.0909688165,0.5367196331010065
2022-11-14,9716.0,321985642.4114709,856715133.1375465,987752004.501348,3556487.41818982,Auto,,3.5501552858302876
2022-11-15,,439719512.28678244,943484562.2381549,,1285265.1835488612,Wholesale,6909856.721184839,8.225261441058041
2022-11-16,6625.0,275778010.27731305,614448249.4041648,289815318.48932713,9071372.402189415,Wholesale,9781107.49227585,1.237949671255077
2022-11-17,3950.0,943835695.2616247,562827266.306647,829616815.2540072,4852217.327516266,Retail,2118622.928179038,5.052291343158066
2022-11-18,8992.0,378122764.54365706,12767929009.799112,358651225.0512041,1784677.5076218494,Auto,8020437.728769114,9.490056227100332
2022-11-19,5780.0,658403996.427193,13298449654.239998,648619506.4001585,2558721.4968043445,Mortgage,9445706.364428196,6.679892757786095
2022-11-20,3368.0,224692847.60569584,216219533.1891224,584500953.8714026,5178992.971287983,Auto,2716341.0516051757,9.145201304534801
2022-11-21,7655.0,220486231.5441666,484086279.45483357,686603557.7192895,3468318.350286952,Auto,7338445.394555104,6.996382043407533
2022-11-22,9173.0,1236714403.8783462,7615748874.16922,823554646.7474823,-5597023.424798045,Auto,49866.22405041859,9.952668540635832
2022-11-23,5495.0,435377451.2631966,941525321.3493221,300056912.46298957,,Retail,230783.8900130156,2.2076661588462505
,7002.0,533325344.0877639,112654174.74630986,873948599.7075936,3464291.505409275,Mortgage,2970460.7499913387,0.6058349869845661
2022-11-25,7614.0,11737417.585830191,943527000.2259127,975089604.4621814,4207946.88925131,Retail,1700276.1037504373,1.879940129344624
2022-11-26,6919.0,833090504.1855015,573021950.9983974,673047768.0647314,7279375.532617153,Auto,7499680.954186916,5.506339497455843
2022-11-27,1853.0,513241138.63856775,288764890.15973985,566538177.1952358,-717446.7888662843,Credit Card,3449541.561586124,3.487579204308773
2022-11-28,5146.0,158052713.4930156,14781060063.588587,983460419.0953177,-277217.44105975213,Retail,2038693.5234174072,1.4709759154619637
2022-11-29,4769.0,68226019.19048576,51374460.11202145,92544501.83640392,-988657.5870893183,Auto,1295166.3234745706,1.0670469241337406
2022-11-30,1574.0,64136097.83219871,319621244.512247,385227289.7581847,3671534.64220527,Auto,3862172.323944466,0.7272009087116549
2022-12-01,2148.0,258385843.37167048,752784077.5447475,236815414.17879868,2085080.165014104,Credit Card,5842905.801265331,1.4554913630085509
2022-12-02,7293.0,499792855.8230079,827864047.0305212,82647964.56623974,3503996.6325343708,Auto,4678311.480657465,7.286891263702731
2022-12-03,7457.0,860379296.4669954,168330389.28342396,864823932.3398644,,Auto,,8.036632337765564
2022-12-04,8509.0,6321437230.248089,941827628.3196739,343662912.6655486,-908471.6199910002,Auto,6475059.498369848,7.726381933848205
2022-12-05,5777.0,832495592.0594245,54668793.39622836,138912460.91401157,742669.3794080089,Retail,,5.9933385144420255
2022-12-06,4854.0,329234904.652603,434121312.66309005,383579536.88969016,404517.75291067525,Credit Card,1772765.2783263894,5.439544453898737
2022-12-07,3491.0,307251193.9543932,98349986.97841029,380428333.9830475,5832864.874677837,Mortgage,2815955.48500758,9.998322846943474
2022-12-08,4124.0,987470886.8098426,98600052.03364971,127034821.3300772,5503183.305383023,Retail,2901108.802548922,9.047697701455425
2022-12-09,6691.0,4771195445.502299,913984724.9381673,532709881.6908225,-146973.17978345766,Wholesale,3279697.573366877,3.4786558797387026
2022-12-10,4051.0,305646989.31628424,904061078.3608475,103048317.27143939,7817080.351455925,Wholesale,9623143.16553834,2.715833964256565
2022-12-11,1004.0,329751072.1724787,615643095.1998068,203295639.70958334,,Retail,6390574.929365792,3.9929826377727267
2022-12-12,6222.0,3046468564.099704,966322435.0699989,723382869.3600428,9033872.040972274,Mortgage,8433705.934980739,5.298002429479934
,6315.0,622184891.1270126,491562229.8548487,,,Mortgage,5331875.220436052,3.1617783534972386
2022-12-14,,898081180.8117071,783072653.9077228,645489162.144663,2651594.992731942,Auto,9152250.069504462,5.590277636343227
2022-12-15,1876.0,199108812.57671282,,211462517.87799883,9615606.371770771,Auto,1906556.897128346,5.55743569101296
