CustomerID,ObligorName,Country,IndustryCode,LoanAmount,InterestRate,LoanMaturityDate,RiskRating,NetSales,NetIncome,TotalAssets,TotalLiabilities
CUST000273,Company_273,CA,5312,28818278,9.84,2025-09-30,BB,86791953,13084811,271067824,237530196
CUST000274,Company_274,FR,2361,12774095,8.21,2025-10-01,AA,71507637,9600560,224014750,216236652
CUST000275,Company_275,FR,5411,39454655,6.17,2025-10-02,AAA,41731184,2114579,338987298,182463216
CUST000276,Company_276,US,551111,8181592,8.31,2025-10-03,A,61696004,5496740,87910689,76514127
CUST000277,Company_277,UK,5312,6353784,2.29,2025-10-04,BB,75883313,639684,359046616,57352562
CUST000278,Company_278,CA,5312,16210141,6.38,2025-10-05,A,33131051,7555740,64820489,99732362
CUST000279,Company_279,US,2361,18769561,3.58,2025-10-06,BBB,50014465,7913178,115639533,35306395
CUST000280,Company_280,FR,551111,10238296,4.55,2025-10-07,B,40918541,17412776,147241854,187535830
CUST000281,Company_281,FR,2361,43441576,6.29,2025-10-08,CCC,24483999,13379643,189834467,214904063
CUST000282,Company_282,UK,2361,25670988,4.25,2025-10-09,AA,82214015,9988089,38394985,38694921
CUST000283,Company_283,FR,5411,31538805,6.33,2025-10-10,BBB,71741314,1218648,229258621,273128340
CUST000284,Company_284,DE,5411,30096326,7.4,2025-10-11,AA,21885731,10271335,225048886,151378549
CUST000285,Company_285,US,2361,21426416,2.69,2025-10-12,B,81805952,9326097,367208960,290055589
CUST000286,Company_286,CA,2361,28439936,6.94,2025-10-13,AA,21002007,3021861,32778531,180516749
CUST000287,Company_287,DE,2361,47494363,5.84,2025-10-14,CCC,9995192,11671020,476110088,182289361
CUST000288,Company_288,UK,52,13024726,5.92,2025-10-15,CCC,47151537,9091445,90668929,285685428
CUST000289,Company_289,CA,5312,29650142,6.48,2025-10-16,BBB,15392993,10789309,326149640,51573920
CUST000290,Company_290,US,5312,42313583,2.05,2025-10-17,BBB,20208439,-2995060,322636221,277134340
CUST000291,Company_291,CA,5312,17324388,5.73,2025-10-18,AAA,98502887,106804,486783784,97356461
CUST000292,Company_292,DE,5312,19361844,7.23,2025-10-19,CCC,39101859,511121,119088168,20261634
CUST000293,Company_293,DE,551111,15132343,2.62,2025-10-20,BBB,79705918,-4733298,433263300,289764238
CUST000294,Company_294,US,5411,43758801,4.67,2025-10-21,AA,77764419,12682003,173917157,270167586
CUST000295,Company_295,CA,551111,36057900,6.31,2025-10-22,AA,51270567,17990084,383863033,123690498
CUST000296,Company_296,CA,551111,37694546,2.55,2025-10-23,BBB,77261640,19619674,344613275,233472382
CUST000297,Company_297,FR,5312,10884064,9.12,2025-10-24,AAA,54089876,-3571805,366470922,18993401
CUST000298,Company_298,UK,551111,28415520,5.71,2025-10-25,BB,75742255,15849263,246186937,5527921
CUST000299,Company_299,UK,2361,45177420,6.15,2025-10-26,BB,24841200,19971238,191322525,139531045
CUST000300,Company_300,CA,2361,8586344,3.15,2025-10-27,CCC,85120547,3507829,245495393,267872047
CUST000301,Company_301,DE,5312,36694719,2.74,2025-10-28,BBB,36893889,7571059,402081923,110326172
CUST000302,Company_302,UK,2361,18891952,5.25,2025-10-29,B,93301915,6096635,419635879,296251269
CUST000303,Company_303,DE,52,45239754,1.93,2025-10-30,BBB,21779287,19278076,439105211,103324368
CUST000304,Company_304,US,5312,41946699,2.28,2025-10-31,CCC,53221218,13921543,183692448,213534239
CUST000305,Company_305,US,52,18250823,1.62,2025-11-01,CCC,69613534,17008078,50802239,86694368
CUST000306,Company_306,FR,2361,44209794,3.86,2025-11-02,AA,99850107,10255344,206314113,261616318
CUST000307,Company_307,UK,52,35520449,7.84,2025-11-03,AA,85877146,19365876,160446596,290866642
CUST000308,Company_308,UK,551111,41176044,9.45,2025-11-04,AA,98628026,2039848,244892420,79571205
CUST000309,Company_309,DE,2361,13230622,8.29,2025-11-05,AAA,92468291,-1412617,331269898,16353639
CUST000310,Company_310,CA,2361,10111801,8.72,2025-11-06,AA,11902746,2121235,374507024,34064259
CUST000311,Company_311,CA,5411,39427203,9.12,2025-11-07,CCC,19150991,11209945,378654863,295583287
CUST000312,Company_312,CA,52,21557996,3.3,2025-11-08,B,57527309,9458080,16142506,55406959
CUST000313,Company_313,UK,5411,2414093,2.98,2025-11-09,AA,94944700,18820414,402026211,103111624
CUST000314,Company_314,DE,52,25029600,4.42,2025-11-10,AAA,71806686,16889195,435454911,236061132
CUST000315,Company_315,UK,5411,23906482,5.48,2025-11-11,AAA,92065439,14428956,168283631,269892429
CUST000316,Company_316,US,2361,42845208,7.91,2025-11-12,CCC,82302412,19798560,332344337,30432876
CUST000317,Company_317,FR,2361,19256267,6.46,2025-11-13,AA,91503161,-1490223,41062257,186485560
CUST000318,Company_318,FR,2361,10278453,7.43,2025-11-14,BBB,80850065,17105879,491961669,33956403
CUST000319,Company_319,CA,551111,16677428,9.78,2025-11-15,B,16876031,11293080,89484799,225495909
CUST000320,Company_320,US,551111,38511065,8.16,2025-11-16,AA,96900163,1218559,132533695,269085361
CUST000321,Company_321,UK,5411,6527435,8.23,2025-11-17,AAA,32766017,16533612,478777318,57501631
CUST000322,Company_322,US,5411,19774536,5.51,2025-11-18,AA,91440202,10486524,261810657,247853677
CUST000323,Company_323,CA,5312,27687593,1.63,2025-11-19,BBB,6951410,8432987,414386580,266726229
CUST000324,Company_324,UK,52,29509504,2.77,2025-11-20,BB,47228980,8711550,158862157,154763504
CUST000325,Company_325,CA,5312,47903130,2.99,2025-11-21,AAA,45260280,363849,148578377,154166088
CUST000326,Company_326,CA,551111,14740356,3.05,2025-11-22,BBB,82854437,8988359,411833302,25963747
CUST000327,Company_327,UK,5411,25579674,3.57,2025-11-23,B,7845540,7057217,233631953,237971044
CUST000328,Company_328,CA,52,37667835,8.79,2025-11-24,BBB,70586936,15724278,33601450,204693436
CUST000329,Company_329,UK,5411,9113271,9.99,2025-11-25,BBB,38745938,3026148,116024036,163196762
CUST000330,Company_330,FR,551111,37333135,2.72,2025-11-26,CCC,41981686,3741503,375844559,137604644
CUST000331,Company_331,UK,5411,22399978,4.18,2025-11-27,A,81787964,-1970189,91641777,166966431
CUST000332,Company_332,CA,5411,13498942,2.11,2025-11-28,BBB,62548371,6726955,84174747,93799362
CUST000333,Company_333,FR,5312,42182032,3.42,2025-11-29,A,12197616,-1692226,13315167,278417983
CUST000334,Company_334,US,52,38122340,1.73,2025-11-30,AA,34315035,14237194,448094162,187324838
CUST000335,Company_335,US,2361,18391568,3.76,2025-12-01,AAA,87010345,-3492736,484541784,259516846
CUST000336,Company_336,DE,551111,36593776,7.76,2025-12-02,AA,51771335,-976976,494940327,28196497
CUST000337,Company_337,CA,5411,5964812,9.42,2025-12-03,A,22323343,-521517,266462259,109383909
CUST000338,Company_338,DE,5312,25367397,3.88,2025-12-04,B,62368493,16601078,202781025,147587054
CUST000339,Company_339,UK,5411,10979689,2.18,2025-12-05,BBB,50436433,17230958,409305659,134077959
CUST000340,Company_340,CA,5312,11328448,9.0,2025-12-06,AA,25459741,11976403,136833422,111746204
CUST000341,Company_341,FR,551111,25666161,7.49,2025-12-07,AAA,58859823,6086599,30588065,211933814
CUST000342,Company_342,US,2361,13397231,9.08,2025-12-08,BBB,43418178,11691673,264667564,52654507
CUST000343,Company_343,UK,5312,27993237,8.82,2025-12-09,BBB,38668978,9195030,52815872,12393287
CUST000344,Company_344,UK,5312,23155850,3.89,2025-12-10,BBB,92642229,14730080,322967615,244265827
CUST000345,Company_345,UK,2361,5107387,8.65,2025-12-11,BB,11453484,8366192,84054831,146851665
CUST000346,Company_346,UK,52,12109341,4.13,2025-12-12,BB,65647736,16490865,482667133,43072993
CUST000347,Company_347,FR,52,29129320,6.33,2025-12-13,B,88303621,19393974,200843879,50451990
CUST000348,Company_348,FR,2361,34721343,8.08,2025-12-14,A,30411525,7041820,104557640,267421237
CUST000349,Company_349,UK,551111,29837017,5.35,2025-12-15,CCC,92524893,15731567,299101380,182070840
CUST000350,Company_350,CA,2361,40369851,1.82,2025-12-16,BBB,43011755,11818469,51166822,295665024
CUST000351,Company_351,US,2361,34503621,7.96,2025-12-17,BB,14145341,1272790,318391491,148100149
CUST000352,Company_352,US,52,35654868,8.76,2025-12-18,A,22887416,16116330,213768996,5537503
CUST000353,Company_353,CA,551111,20053138,4.79,2025-12-19,B,77435217,11145595,19726388,282022101
CUST000354,Company_354,CA,2361,3198014,1.64,2025-12-20,A,5597024,859041,39979296,6201978
CUST000355,Company_355,CA,551111,34557855,9.63,2025-12-21,BB,90173618,-3645741,117118184,75858008
CUST000356,Company_356,US,551111,6365312,1.59,2025-12-22,BBB,8534095,2953055,76253590,135084960
CUST000357,Company_357,US,2361,3649187,9.2,2025-12-23,B,51635592,19380796,166102180,103957700
CUST000358,Company_358,US,5411,13270064,9.93,2025-12-24,AAA,80050994,2886182,165327183,91587946
CUST000359,Company_359,US,2361,23388481,9.66,2025-12-25,BBB,96988628,97771,257725002,44443280
CUST000360,Company_360,CA,5312,48682791,6.62,2025-12-26,AA,87950584,8261253,64205671,90112312
CUST000361,Company_361,US,5312,48312208,9.92,2025-12-27,CCC,75012913,14172533,290318962,197448559
CUST000362,Company_362,DE,52,34036104,7.42,2025-12-28,B,87105122,13734052,419831849,128635476
CUST000363,Company_363,US,5411,12643164,7.03,2025-12-29,AA,49210801,14628400,24302372,24625284
CUST000364,Company_364,US,52,43615376,6.11,2025-12-30,AAA,35580096,-4431535,389306420,187859345
CUST000365,Company_365,UK,52,36987094,5.07,2025-12-31,BB,11844789,5800277,344179079,237920817
CUST000366,Company_366,DE,52,18558115,8.66,2026-01-01,A,82380347,19377648,65206735,39581730
CUST000367,Company_367,DE,2361,34365733,4.15,2026-01-02,CCC,13598998,6202368,185886651,82359025
CUST000368,Company_368,DE,551111,36073879,4.52,2026-01-03,A,9998559,2087123,212357312,45972042
CUST000369,Company_369,US,52,25582419,6.92,2026-01-04,AA,59268828,13526555,117093962,287195380
CUST000370,Company_370,UK,5312,36672742,2.02,2026-01-05,AAA,22897240,2807227,429002630,63228043
CUST000371,Company_371,UK,5312,26315780,4.5,2026-01-06,B,42817404,13499066,197576981,13710238
CUST000372,Company_372,UK,52,29977837,3.73,2026-01-07,AAA,98170491,6539760,177336725,29318115
CUST000373,Company_373,DE,551111,5428021,7.7,2026-01-08,B,36663264,17075443,195115109,56768192
CUST000374,Company_374,UK,2361,43556436,3.98,2026-01-09,AAA,13605892,17825524,225982409,173928652
CUST000375,Company_375,UK,2361,11711669,4.72,2026-01-10,BBB,82627447,6360502,41950681,287624780
CUST000376,Company_376,DE,52,45554879,4.75,2026-01-11,BB,65670192,14911222,287778018,207403091
CUST000377,Company_377,DE,551111,11353465,3.57,2026-01-12,BBB,93187361,3096858,166653254,168186150
CUST000378,Company_378,CA,52,12633733,1.74,2026-01-13,AAA,87291432,10069971,40067405,179220173
CUST000379,Company_379,UK,2361,36392051,2.52,2026-01-14,AAA,92836401,-2238915,472772524,110177598
CUST000380,Company_380,CA,2361,15659471,5.63,2026-01-15,AA,66243449,17693992,327024261,211067842
CUST000381,Company_381,CA,5411,43889402,8.69,2026-01-16,A,11744609,14831726,183957889,71212443
CUST000382,Company_382,CA,52,27237711,4.28,2026-01-17,A,18639892,-4295608,264543308,228496539
CUST000383,Company_383,DE,2361,41559888,5.5,2026-01-18,AA,63437765,-959419,81104326,196000881
CUST000384,Company_384,US,551111,1104820,1.92,2026-01-19,B,26898606,15672385,164641564,152801820
CUST000385,Company_385,CA,2361,25384849,4.62,2026-01-20,AAA,41914978,10286561,273367748,40460107
CUST000386,Company_386,FR,52,14388433,3.79,2026-01-21,AA,89452226,2760449,104647501,27543656
CUST000387,Company_387,UK,52,31652451,6.3,2026-01-22,CCC,67972870,14780474,221903454,129469234
CUST000388,Company_388,FR,5312,38058823,5.47,2026-01-23,BBB,71339798,4270457,274842122,13773586
CUST000389,Company_389,US,5411,36839565,6.22,2026-01-24,A,64860842,-2730985,352057629,10182538
CUST000390,Company_390,FR,2361,11623078,4.21,2026-01-25,AAA,29651759,-1072186,450740341,87146660
CUST000391,Company_391,US,2361,20757495,8.72,2026-01-26,CCC,42746037,12216567,58875438,253211356
CUST000392,Company_392,CA,5312,34247180,5.08,2026-01-27,B,24838931,15929504,393612966,40603187
CUST000393,Company_393,DE,52,18588601,1.6,2026-01-28,BBB,75954046,12954696,43437836,53466314
CUST000394,Company_394,US,551111,45295159,9.64,2026-01-29,AA,21779284,8645764,250364525,244612774
CUST000395,Company_395,CA,2361,10553134,9.41,2026-01-30,BB,44044958,13682040,44819434,202807948
CUST000396,Company_396,CA,5312,14709219,1.73,2026-01-31,A,73448180,4935863,306455910,102928335
CUST000397,Company_397,US,2361,22671889,6.12,2026-02-01,A,90020725,7780186,379300799,182314728
CUST000398,Company_398,US,52,21167583,8.96,2026-02-02,AA,92929973,8018858,389790928,95014186
CUST000399,Company_399,US,5312,28851088,1.62,2026-02-03,BBB,26937189,1188705,160705738,18204010
CUST000400,Company_400,FR,5411,38438808,6.46,2026-02-04,BBB,29023257,6281888,241250974,267771157
CUST000401,Company_401,CA,5312,1369309,3.09,2026-02-05,AA,62244487,8610463,337079096,265184729
CUST000402,Company_402,CA,551111,29031314,5.18,2026-02-06,BBB,98916661,2580013,197126838,158515490
CUST000403,Company_403,UK,52,19829831,9.21,2026-02-07,AAA,52228615,12510669,267657147,48587555
CUST000404,Company_404,FR,52,7835345,8.88,2026-02-08,BBB,75637385,-3773380,205814476,27894710
CUST000405,Company_405,US,5312,42536741,4.11,2026-02-09,AA,45131414,10291426,134997338,73847608
CUST000406,Company_406,DE,5312,19834858,7.01,2026-02-10,CCC,6801328,-4504763,458630511,13870224
CUST000407,Company_407,FR,551111,46024131,8.28,2026-02-11,BBB,79183708,2393575,436260439,125878573
CUST000408,Company_408,US,52,27049622,5.97,2026-02-12,CCC,28126815,11107776,141336312,134574887
CUST000409,Company_409,DE,551111,23940276,5.18,2026-02-13,AA,68439092,11251242,379393398,99562674
CUST000410,Company_410,FR,5312,20923305,3.69,2026-02-14,A,81721388,3310146,16664160,135782004
CUST000411,Company_411,US,5411,16755338,5.86,2026-02-15,BB,62830276,10276863,217174866,70154300
CUST000412,Company_412,FR,5312,42377444,3.44,2026-02-16,B,51841594,-3252506,168006233,182755759
CUST000413,Company_413,CA,551111,10609645,6.68,2026-02-17,AAA,19404208,8690042,393266909,222878319
CUST000414,Company_414,US,52,4859522,7.32,2026-02-18,BBB,77850917,16944613,272208374,14148310
CUST000415,Company_415,DE,551111,22231003,6.26,2026-02-19,BB,37315355,-4341528,142490989,256731456
CUST000416,Company_416,US,5312,9887591,6.83,2026-02-20,AA,76257241,833773,71716292,118786982
CUST000417,Company_417,DE,2361,13325574,2.68,2026-02-21,BBB,63199333,-586458,130024387,35069866
CUST000418,Company_418,DE,5312,24878930,3.47,2026-02-22,BB,57889478,13304110,301935306,284103497
CUST000419,Company_419,DE,5312,46629673,4.46,2026-02-23,B,76760205,13572551,480357633,75409086
CUST000420,Company_420,US,2361,9818553,8.76,2026-02-24,B,5962714,9181821,376036113,113408086
CUST000421,Company_421,UK,2361,43598490,2.23,2026-02-25,BBB,64882569,-2171848,68842937,237470009
CUST000422,Company_422,CA,551111,45404510,6.18,2026-02-26,B,46554208,6944446,119937883,212835283
CUST000423,Company_423,FR,2361,7227886,6.08,2026-02-27,AA,54122537,-208781,379942400,42804802
CUST000424,Company_424,UK,2361,24393965,7.61,2026-02-28,BBB,33843729,-4983660,30113729,194122753
CUST000425,Company_425,DE,5411,34259675,4.74,2026-03-01,BB,23551460,1837986,200647208,124388948
CUST000426,Company_426,UK,5411,37699571,5.5,2026-03-02,CCC,74125269,-4916931,133104637,137078102
CUST000427,Company_427,FR,5312,19074422,7.99,2026-03-03,AAA,13750011,3187165,151452349,46721860
CUST000428,Company_428,US,5411,44611219,5.79,2026-03-04,CCC,46304579,6799461,429163194,21533333
CUST000429,Company_429,FR,551111,1425022,3.91,2026-03-05,A,37135504,18378302,193783592,247270961
CUST000430,Company_430,FR,551111,34389719,8.99,2026-03-06,AAA,93480499,3964025,84445312,202636375
CUST000431,Company_431,DE,2361,29210717,9.51,2026-03-07,CCC,10629046,3245780,239120554,95400513
CUST000432,Company_432,FR,52,37141743,5.24,2026-03-08,A,83308987,15019770,479281850,90528108
CUST000433,Company_433,CA,2361,48698001,7.82,2026-03-09,A,42262130,12837385,393922499,75058005
CUST000434,Company_434,DE,5411,24666624,8.52,2026-03-10,BB,46957683,7198636,82601731,126477598
CUST000435,Company_435,FR,2361,16389882,5.47,2026-03-11,CCC,16638146,-383171,234746844,103499006
CUST000436,Company_436,DE,52,11623522,2.61,2026-03-12,B,90959868,16428665,291571238,37711833
CUST000437,Company_437,DE,551111,3581552,2.09,2026-03-13,BBB,54970453,8128986,10550454,122105585
CUST000438,Company_438,DE,52,6066535,1.84,2026-03-14,CCC,82886674,-3305117,154435692,84230241
CUST000439,Company_439,CA,5411,40386801,9.32,2026-03-15,BB,81460385,18887338,202105864,227995914
CUST000440,Company_440,US,551111,42441605,8.04,2026-03-16,BBB,82953910,-4347678,285945147,118528459
CUST000441,Company_441,UK,2361,42354880,6.24,2026-03-17,AAA,27437975,14540640,137670847,25321046
CUST000442,Company_442,CA,52,34891255,3.91,2026-03-18,CCC,50156162,3480200,298479382,120784947
CUST000443,Company_443,CA,52,37115807,7.79,2026-03-19,A,71182910,13165744,411640607,281838106
CUST000444,Company_444,DE,52,35778817,7.27,2026-03-20,AAA,20669975,14601574,438735132,51354372
CUST000445,Company_445,UK,52,43232010,5.7,2026-03-21,CCC,62739582,16911804,75595079,196597566
CUST000446,Company_446,UK,5411,49413435,5.58,2026-03-22,BBB,27260155,12684739,376733296,143652279
CUST000447,Company_447,US,52,25880889,4.35,2026-03-23,CCC,88695332,14996443,33964300,49536362
CUST000448,Company_448,UK,52,22063441,2.29,2026-03-24,BB,28848882,516022,158503425,163457469
CUST000449,Company_449,DE,52,39579563,6.63,2026-03-25,CCC,26225776,30229,300032129,190969486
CUST000450,Company_450,DE,52,36316760,4.55,2026-03-26,CCC,47351319,9266208,327636298,147370378
CUST000451,Company_451,UK,551111,34690320,3.97,2026-03-27,CCC,89635243,18379142,16241413,151115108
CUST000452,Company_452,FR,5411,17021637,4.36,2026-03-28,B,36984296,-1995476,148810309,152003335
CUST000453,Company_453,DE,551111,23411022,3.29,2026-03-29,AA,51063314,18441178,480240758,226575489
CUST000454,Company_454,US,2361,23487220,8.49,2026-03-30,CCC,39499233,-1354667,327282786,9700573
CUST000455,Company_455,US,551111,33429410,9.15,2026-03-31,B,84393619,12590228,351113687,266540242
CUST000456,Company_456,US,52,27907544,5.98,2026-04-01,B,63322918,10967272,408858016,189449595
CUST000457,Company_457,DE,5411,36600820,3.77,2026-04-02,AA,55086186,13986007,475411846,252423332
CUST000458,Company_458,UK,2361,36018158,6.23,2026-04-03,BB,6549779,19442521,34243973,134623322
CUST000459,Company_459,DE,551111,48683887,3.55,2026-04-04,AA,94574382,-988761,299371790,125644021
CUST000460,Company_460,DE,52,13290193,8.17,2026-04-05,AAA,27280690,19124909,460088514,66335771
CUST000461,Company_461,CA,2361,44560404,4.77,2026-04-06,A,96739770,5142930,46943672,277858667
CUST000462,Company_462,US,5411,36912176,7.3,2026-04-07,B,65660592,9590292,57303031,11897518
CUST000463,Company_463,CA,551111,30787671,4.5,2026-04-08,BBB,30583441,16170615,400307650,232405096
CUST000464,Company_464,DE,2361,4034351,2.51,2026-04-09,BB,70138093,-2323596,174862127,169293302
CUST000465,Company_465,UK,2361,44955100,9.31,2026-04-10,A,31115893,18305686,419675817,57059873
CUST000466,Company_466,FR,551111,15692426,4.58,2026-04-11,AAA,58180489,10975199,50603049,290537492
CUST000467,Company_467,UK,5411,46545460,7.38,2026-04-12,BBB,65652004,16227449,372312747,297955248
CUST000468,Company_468,DE,2361,13260338,6.15,2026-04-13,AAA,58367211,19470726,240157007,57393903
CUST000469,Company_469,DE,5312,47478868,2.55,2026-04-14,AAA,96341041,16901092,257107322,117054669
CUST000470,Company_470,FR,2361,27206724,4.97,2026-04-15,AA,46789106,3176272,414441333,82704451
